ride_id,date,duration_min,station_A_id,station_A_name,station_B_id
18396,4/13/2017,7.9,16,Steuart St at M…,66
95573,4/8/2017,14.2,58,Market St at 10…,126
30667,4/8/2017,2.65,58,Market St at 10…,44
85640,4/18/2017,8.85,67,San Francisco C…,78
87524,4/7/2017,11.6,58,Market St at 10…,67
15675,4/24/2017,21.5,81,Berry St at 4th…,371
20774,4/13/2017,28.4,81,Berry St at 4th…,355
26615,4/15/2017,20,30,San Francisco C…,108
96066,4/8/2017,8.78,5,Powell St BART …,41
23232,4/26/2017,12.1,21,Montgomery St B…,30
26969,4/16/2017,7.88,67,San Francisco C…,62
64260,4/14/2017,4.08,58,Market St at 10…,75
61526,4/24/2017,4.33,58,Market St at 10…,75
33398,4/16/2017,7.98,81,Berry St at 4th…,284
74243,4/12/2017,10.4,21,Montgomery St B…,66
28074,4/16/2017,3.95,30,San Francisco C…,90
54315,4/11/2017,20.1,3,Powell St BART …,81
63634,4/5/2017,15.2,30,San Francisco C…,383
88176,4/4/2017,31.2,21,Montgomery St B…,98
42037,4/26/2017,11,58,Market St at 10…,101
55650,4/25/2017,8.6,3,Powell St BART …,42
79703,4/14/2017,15.8,21,Montgomery St B…,364
23344,4/8/2017,13.9,81,Berry St at 4th…,78
53478,4/22/2017,11.5,58,Market St at 10…,285
99374,4/15/2017,16,21,Montgomery St B…,88
93434,4/30/2017,7.82,67,San Francisco C…,90
75158,4/11/2017,6.73,67,San Francisco C…,90
60963,4/24/2017,11.9,15,San Francisco F…,92
58237,4/20/2017,8.18,16,Steuart St at M…,66
32161,4/10/2017,27.3,67,San Francisco C…,73
22422,4/19/2017,15.2,67,San Francisco C…,58
97559,4/5/2017,11.9,67,San Francisco C…,5
32938,4/1/2017,9.75,30,San Francisco C…,27
61125,4/12/2017,11.8,81,Berry St at 4th…,5
56805,4/18/2017,20.7,67,San Francisco C…,384
89859,4/6/2017,17.5,30,San Francisco C…,356
16419,4/19/2017,13.7,58,Market St at 10…,50
17288,4/15/2017,7.77,21,Montgomery St B…,323
61785,4/18/2017,14.4,3,Powell St BART …,86
38685,4/24/2017,22.2,16,Steuart St at M…,123
32071,4/10/2017,19.2,21,Montgomery St B…,84
64904,4/1/2017,15.4,30,San Francisco C…,75
87858,4/26/2017,14.7,67,San Francisco C…,76
16612,4/30/2017,6.45,5,Powell St BART …,58
73680,4/29/2017,11.2,5,Powell St BART …,411
69422,4/30/2017,15,58,Market St at 10…,31
84790,4/6/2017,42.2,6,The Embarcadero…,15
91222,4/8/2017,11.2,67,San Francisco C…,4
13007,4/27/2017,11.9,16,Steuart St at M…,30
44750,4/21/2017,9.77,30,San Francisco C…,60
25382,4/25/2017,13.7,15,San Francisco F…,371
62992,4/9/2017,14.6,5,Powell St BART …,345
25341,4/18/2017,9.33,5,Powell St BART …,365
54560,4/15/2017,10.7,6,The Embarcadero…,22
84932,4/8/2017,14.6,5,Powell St BART …,55
46210,4/22/2017,2.6,58,Market St at 10…,44
71121,4/30/2017,6.63,58,Market St at 10…,60
14319,4/22/2017,16.6,58,Market St at 10…,126
62645,4/5/2017,7.82,5,Powell St BART …,75
88710,4/28/2017,7.08,3,Powell St BART …,61
25682,4/18/2017,9.33,16,Steuart St at M…,47
66493,4/8/2017,6.4,16,Steuart St at M…,324
67661,4/20/2017,86.6,16,Steuart St at M…,376
99917,4/20/2017,16.6,21,Montgomery St B…,50
59304,4/4/2017,16.8,21,Montgomery St B…,50
90077,4/9/2017,17.1,21,Montgomery St B…,50
29560,4/11/2017,10.5,81,Berry St at 4th…,101
95468,4/24/2017,13.8,21,Montgomery St B…,66
93221,4/16/2017,26.7,3,Powell St BART …,285
32591,4/10/2017,25.1,3,Powell St BART …,285
67464,4/4/2017,10.3,67,San Francisco C…,130
44800,4/1/2017,6,58,Market St at 10…,98
77929,4/11/2017,9.43,67,San Francisco C…,15
18398,4/2/2017,23,81,Berry St at 4th…,144
87128,4/8/2017,27.4,15,San Francisco F…,399
26131,4/22/2017,27.2,15,San Francisco F…,399
18123,4/23/2017,3.32,81,Berry St at 4th…,50
93532,4/13/2017,29,21,Montgomery St B…,118
98436,4/18/2017,11.2,21,Montgomery St B…,8
76309,4/10/2017,639,67,San Francisco C…,114
93234,4/29/2017,8.27,3,Powell St BART …,30
13883,4/20/2017,8.6,21,Montgomery St B…,343
67525,4/21/2017,97.4,3,Powell St BART …,377
77294,4/19/2017,14.6,30,San Francisco C…,96
25605,4/4/2017,7.37,3,Powell St BART …,64
75701,4/13/2017,12.6,58,Market St at 10…,67
58527,4/15/2017,11.6,81,Berry St at 4th…,114
61833,4/3/2017,9.33,30,San Francisco C…,36
63216,4/27/2017,9.92,30,San Francisco C…,36
34268,4/18/2017,30.5,16,Steuart St at M…,400
97176,4/4/2017,30.2,16,Steuart St at M…,400
39917,4/18/2017,7.13,81,Berry St at 4th…,23
69781,4/12/2017,15.7,30,San Francisco C…,60
70226,4/17/2017,16.2,81,Berry St at 4th…,122
17115,4/11/2017,3.83,81,Berry St at 4th…,80
15128,4/10/2017,20.8,81,Berry St at 4th…,365
37352,4/27/2017,14,16,Steuart St at M…,30
40009,4/15/2017,15.7,21,Montgomery St B…,49
47997,4/20/2017,3.15,58,Market St at 10…,411
69819,4/16/2017,16.8,67,San Francisco C…,42
79355,4/4/2017,12.6,3,Powell St BART …,67
47770,4/26/2017,3.05,81,Berry St at 4th…,91
36724,4/14/2017,18.4,5,Powell St BART …,92
19315,4/6/2017,18.3,5,Powell St BART …,92
53733,4/5/2017,18.8,21,Montgomery St B…,122
53010,4/2/2017,5.07,58,Market St at 10…,60
25457,4/20/2017,10.4,58,Market St at 10…,114
45164,4/13/2017,8.88,3,Powell St BART …,67
27331,4/22/2017,10.3,6,The Embarcadero…,22
93567,4/11/2017,13.9,5,Powell St BART …,345
69957,4/2/2017,7.12,3,Powell St BART …,27
59313,4/5/2017,22.5,21,Montgomery St B…,90
89202,4/29/2017,20.2,81,Berry St at 4th…,98
87667,4/3/2017,19.5,67,San Francisco C…,120
84601,4/25/2017,13.9,30,San Francisco C…,122
98745,4/5/2017,5.1,6,The Embarcadero…,9
12953,4/4/2017,14.1,3,Powell St BART …,130
52258,4/30/2017,12.4,30,San Francisco C…,4
65181,4/19/2017,14.4,67,San Francisco C…,323
62089,4/27/2017,2.28,81,Berry St at 4th…,92
68243,4/15/2017,10.6,16,Steuart St at M…,30
22303,4/5/2017,20.7,15,San Francisco F…,81
60087,4/18/2017,7.85,5,Powell St BART …,383
96430,4/24/2017,17.4,3,Powell St BART …,84
66828,4/14/2017,19.2,21,Montgomery St B…,86
30124,4/9/2017,9.07,3,Powell St BART …,58
91220,4/30/2017,7.28,15,San Francisco F…,6
43353,4/24/2017,18.1,5,Powell St BART …,30
73267,4/29/2017,6.92,16,Steuart St at M…,10
64975,4/24/2017,8.55,30,San Francisco C…,116
92861,4/11/2017,7.83,3,Powell St BART …,67
33638,4/29/2017,7.7,58,Market St at 10…,47
15665,4/3/2017,12.5,3,Powell St BART …,86
53077,4/11/2017,20.8,30,San Francisco C…,368
20821,4/18/2017,11.4,3,Powell St BART …,75
83169,4/30/2017,18,58,Market St at 10…,376
31049,4/20/2017,10.2,30,San Francisco C…,15
44763,4/6/2017,18.2,67,San Francisco C…,96
51655,4/1/2017,20.7,6,The Embarcadero…,5
10177,4/6/2017,16.4,30,San Francisco C…,411
48748,4/26/2017,40.2,15,San Francisco F…,6
88601,4/28/2017,32.4,5,Powell St BART …,140
82710,4/4/2017,31.7,67,San Francisco C…,140
89790,4/18/2017,15.6,21,Montgomery St B…,86
76897,4/11/2017,7.68,5,Powell St BART …,75
66653,4/20/2017,15.8,5,Powell St BART …,120
80969,4/29/2017,2.78,5,Powell St BART …,321
95065,4/11/2017,11.8,30,San Francisco C…,15
75081,4/30/2017,12.2,5,Powell St BART …,86
16791,4/22/2017,14.3,30,San Francisco C…,58
72626,4/14/2017,28.1,21,Montgomery St B…,355
34599,4/30/2017,9.15,30,San Francisco C…,27
35709,4/6/2017,8.23,3,Powell St BART …,30
76238,4/4/2017,16,6,The Embarcadero…,15
60516,4/12/2017,6.6,67,San Francisco C…,350
33019,4/16/2017,2.15,58,Market St at 10…,58
17870,4/21/2017,12.6,30,San Francisco C…,16
19358,4/27/2017,34,15,San Francisco F…,400
67997,4/29/2017,9.13,21,Montgomery St B…,30
29240,4/21/2017,10.3,21,Montgomery St B…,30
95514,4/10/2017,13.5,15,San Francisco F…,81
80872,4/10/2017,15.3,15,San Francisco F…,66
42895,4/20/2017,9.38,58,Market St at 10…,20
29364,4/7/2017,27.8,21,Montgomery St B…,400
43242,4/7/2017,4.87,5,Powell St BART …,61
86501,4/8/2017,10.4,81,Berry St at 4th…,130
78939,4/7/2017,8.48,3,Powell St BART …,364
49590,4/23/2017,9.22,30,San Francisco C…,62
56306,4/16/2017,6,3,Powell St BART …,67
77111,4/8/2017,8.73,15,San Francisco F…,323
34958,4/3/2017,19.5,30,San Francisco C…,133
74063,4/6/2017,4.53,58,Market St at 10…,5
81472,4/9/2017,13.4,16,Steuart St at M…,30
49530,4/2/2017,7.1,15,San Francisco F…,6
90136,4/27/2017,11.2,81,Berry St at 4th…,355
62734,4/13/2017,12.7,67,San Francisco C…,88
99585,4/24/2017,19.3,21,Montgomery St B…,104
66004,4/18/2017,10.7,5,Powell St BART …,76
42650,4/30/2017,24.9,6,The Embarcadero…,90
80433,4/1/2017,4,30,San Francisco C…,364
21713,4/15/2017,21.4,21,Montgomery St B…,134
34015,4/29/2017,15.2,81,Berry St at 4th…,15
90301,4/8/2017,1.6,58,Market St at 10…,43
71540,4/30/2017,9.15,3,Powell St BART …,22
59477,4/11/2017,15.5,81,Berry St at 4th…,15
98035,4/13/2017,12.7,81,Berry St at 4th…,16
57898,4/26/2017,11.5,16,Steuart St at M…,67
93753,4/10/2017,10.1,67,San Francisco C…,3
34211,4/20/2017,23.2,6,The Embarcadero…,58
94996,4/13/2017,24,15,San Francisco F…,79
76318,4/9/2017,23.2,6,The Embarcadero…,58
94247,4/5/2017,23.1,6,The Embarcadero…,58
20930,4/3/2017,4.08,30,San Francisco C…,321
58438,4/9/2017,18.6,81,Berry St at 4th…,59
71234,4/20/2017,10.3,81,Berry St at 4th…,27
45197,4/1/2017,4.1,21,Montgomery St B…,13
13229,4/9/2017,17.7,6,The Embarcadero…,14
59564,4/6/2017,20.3,58,Market St at 10…,141
22017,4/10/2017,5.75,5,Powell St BART …,67
67646,4/6/2017,11.1,16,Steuart St at M…,30
69322,4/27/2017,8.95,21,Montgomery St B…,323
70127,4/11/2017,14.4,30,San Francisco C…,223
70754,4/4/2017,2.57,58,Market St at 10…,44
90483,4/30/2017,27.6,81,Berry St at 4th…,141
14942,4/11/2017,15.6,6,The Embarcadero…,25
62778,4/12/2017,4.67,67,San Francisco C…,90
10581,4/25/2017,15.9,6,The Embarcadero…,3
13758,4/27/2017,10.7,81,Berry St at 4th…,15
29381,4/16/2017,25.4,81,Berry St at 4th…,371
68318,4/21/2017,9.57,81,Berry St at 4th…,126
42225,4/27/2017,8.95,3,Powell St BART …,30
55485,4/18/2017,15.8,5,Powell St BART …,84
36994,4/2/2017,25.9,58,Market St at 10…,50
99371,4/18/2017,7.75,81,Berry St at 4th…,115
15282,4/8/2017,20,15,San Francisco F…,345
17715,4/29/2017,21.8,6,The Embarcadero…,30
66504,4/5/2017,17.7,16,Steuart St at M…,383
71046,4/9/2017,10.4,58,Market St at 10…,67
45780,4/3/2017,7.18,3,Powell St BART …,64
43153,4/6/2017,7.9,21,Montgomery St B…,27
45882,4/14/2017,4.42,81,Berry St at 4th…,104
83279,4/5/2017,13.1,5,Powell St BART …,86
29437,4/2/2017,19.3,15,San Francisco F…,399
69594,4/27/2017,10.4,67,San Francisco C…,26
52703,4/9/2017,12.5,81,Berry St at 4th…,5
84692,4/4/2017,14.1,5,Powell St BART …,78
32038,4/30/2017,18,6,The Embarcadero…,30
39169,4/21/2017,7.75,21,Montgomery St B…,50
68549,4/12/2017,15.8,6,The Embarcadero…,26
69797,4/1/2017,16.4,67,San Francisco C…,356
25722,4/1/2017,6.75,21,Montgomery St B…,5
79742,4/18/2017,8.28,15,San Francisco F…,28
58887,4/26/2017,8.85,81,Berry St at 4th…,89
61107,4/12/2017,26.2,15,San Francisco F…,114
35111,4/11/2017,4.62,16,Steuart St at M…,28
46213,4/29/2017,9.45,21,Montgomery St B…,30
13628,4/26/2017,7.52,81,Berry St at 4th…,21
83264,4/12/2017,11.4,30,San Francisco C…,16
94088,4/28/2017,9.33,67,San Francisco C…,77
71367,4/11/2017,10.9,67,San Francisco C…,16
15811,4/15/2017,8.18,5,Powell St BART …,67
42966,4/26/2017,14.5,81,Berry St at 4th…,99
35353,4/28/2017,10.6,21,Montgomery St B…,44
12528,4/30/2017,12,30,San Francisco C…,78
96082,4/30/2017,12.7,21,Montgomery St B…,67
96176,4/27/2017,10.9,81,Berry St at 4th…,21
38413,4/23/2017,7,6,The Embarcadero…,20
93126,4/5/2017,5.15,3,Powell St BART …,47
38111,4/27/2017,14.6,16,Steuart St at M…,81
42638,4/23/2017,6.62,16,Steuart St at M…,3
79531,4/21/2017,6.5,81,Berry St at 4th…,27
60388,4/20/2017,12.9,30,San Francisco C…,89
44554,4/18/2017,13.3,58,Market St at 10…,15
56704,4/21/2017,3.98,58,Market St at 10…,44
64037,4/3/2017,12,5,Powell St BART …,74
31869,4/19/2017,24.2,67,San Francisco C…,365
49362,4/22/2017,7.15,3,Powell St BART …,16
22932,4/17/2017,29,3,Powell St BART …,411
11475,4/27/2017,9.97,21,Montgomery St B…,67
43638,4/15/2017,11.9,6,The Embarcadero…,284
35466,4/3/2017,29.7,3,Powell St BART …,3
81632,4/5/2017,5.37,6,The Embarcadero…,23
85237,4/18/2017,11.4,21,Montgomery St B…,30
31320,4/24/2017,10.7,5,Powell St BART …,16
47366,4/30/2017,13.6,21,Montgomery St B…,67
17123,4/10/2017,5.08,6,The Embarcadero…,16
16988,4/5/2017,13,21,Montgomery St B…,67
55998,4/3/2017,11.9,30,San Francisco C…,21
21100,4/8/2017,11.5,81,Berry St at 4th…,16
47044,4/21/2017,49,16,Steuart St at M…,3
50019,4/11/2017,11.8,81,Berry St at 4th…,15
18876,4/30/2017,12.3,15,San Francisco F…,30
30077,4/13/2017,5.83,6,The Embarcadero…,16
45262,4/19/2017,13.7,21,Montgomery St B…,90
18674,4/4/2017,12.2,16,Steuart St at M…,30
41741,4/20/2017,12.3,30,San Francisco C…,112
16429,4/27/2017,14,81,Berry St at 4th…,23
31521,4/17/2017,15.9,58,Market St at 10…,100
75909,4/4/2017,3.8,58,Market St at 10…,61
45027,4/23/2017,9,16,Steuart St at M…,66
75570,4/16/2017,12.8,81,Berry St at 4th…,16
48497,4/9/2017,11,16,Steuart St at M…,81
68489,4/14/2017,6.18,21,Montgomery St B…,37
81989,4/11/2017,9.72,81,Berry St at 4th…,15
18623,4/22/2017,10.7,58,Market St at 10…,114
62701,4/5/2017,4.43,6,The Embarcadero…,16
62873,4/30/2017,9.68,58,Market St at 10…,112
75564,4/11/2017,6.22,6,The Embarcadero…,16
77786,4/12/2017,12.4,81,Berry St at 4th…,15
45322,4/6/2017,33.9,15,San Francisco F…,126
93311,4/3/2017,6.88,16,Steuart St at M…,28
54064,4/15/2017,17.6,3,Powell St BART …,125
51681,4/14/2017,7.92,16,Steuart St at M…,30
94202,4/17/2017,3.97,58,Market St at 10…,44
47468,4/28/2017,9.02,6,The Embarcadero…,23
78603,4/7/2017,11.5,5,Powell St BART …,411
85080,4/1/2017,9.18,6,The Embarcadero…,13
79165,4/26/2017,14.4,21,Montgomery St B…,411
53645,4/18/2017,4.43,58,Market St at 10…,88
28992,4/3/2017,15.8,3,Powell St BART …,126
88295,4/9/2017,11.3,30,San Francisco C…,27
35326,4/11/2017,12.1,16,Steuart St at M…,30
13641,4/20/2017,3.05,81,Berry St at 4th…,66
35256,4/17/2017,7.7,58,Market St at 10…,86
52464,4/23/2017,11.5,58,Market St at 10…,365
83844,4/27/2017,6.07,21,Montgomery St B…,27
77321,4/15/2017,5.9,58,Market St at 10…,58
68700,4/4/2017,14.4,3,Powell St BART …,86
81641,4/18/2017,18.9,81,Berry St at 4th…,108
90825,4/26/2017,37,6,The Embarcadero…,58
72085,4/3/2017,36.8,6,The Embarcadero…,58
79344,4/20/2017,18.4,6,The Embarcadero…,80
79231,4/4/2017,13.8,15,San Francisco F…,81
81716,4/11/2017,12,81,Berry St at 4th…,22
71286,4/25/2017,13.5,21,Montgomery St B…,398
59148,4/12/2017,11.4,21,Montgomery St B…,64
90381,4/13/2017,5.82,3,Powell St BART …,30
47866,4/18/2017,25.6,6,The Embarcadero…,400
90945,4/11/2017,16.3,81,Berry St at 4th…,15
53384,4/8/2017,21.5,16,Steuart St at M…,85
82117,4/19/2017,7.17,3,Powell St BART …,58
64472,4/26/2017,7.73,58,Market St at 10…,3
44152,4/16/2017,5.57,6,The Embarcadero…,14
25150,4/15/2017,11.5,3,Powell St BART …,350
35543,4/21/2017,20.4,3,Powell St BART …,86
71673,4/18/2017,9.18,81,Berry St at 4th…,16
12966,4/20/2017,17.4,21,Montgomery St B…,74
14076,4/26/2017,8.52,58,Market St at 10…,67
16366,4/5/2017,10.4,15,San Francisco F…,284
82224,4/7/2017,17,16,Steuart St at M…,50
82241,4/29/2017,12.6,16,Steuart St at M…,81
15536,4/18/2017,13.4,67,San Francisco C…,22
86623,4/18/2017,11.5,81,Berry St at 4th…,5
83248,4/10/2017,10.9,21,Montgomery St B…,6
20939,4/5/2017,3.78,15,San Francisco F…,15
91961,4/16/2017,10.9,58,Market St at 10…,384
10424,4/11/2017,13.5,6,The Embarcadero…,27
19753,4/9/2017,19.6,3,Powell St BART …,67
59461,4/29/2017,13.6,16,Steuart St at M…,30
86631,4/9/2017,15.3,21,Montgomery St B…,55
23917,4/1/2017,21.4,16,Steuart St at M…,130
77027,4/25/2017,5.75,58,Market St at 10…,350
16113,4/18/2017,9.15,81,Berry St at 4th…,15
93427,4/27/2017,11.3,81,Berry St at 4th…,15
57388,4/29/2017,10.4,58,Market St at 10…,3
24548,4/28/2017,5.87,58,Market St at 10…,356
23918,4/6/2017,10.7,81,Berry St at 4th…,5
45507,4/2/2017,10.9,81,Berry St at 4th…,15
51876,4/28/2017,4.53,30,San Francisco C…,90
54578,4/13/2017,26.9,67,San Francisco C…,399
15011,4/25/2017,11.1,6,The Embarcadero…,15
68934,4/11/2017,18.4,3,Powell St BART …,121
90293,4/5/2017,10.9,81,Berry St at 4th…,22
30359,4/25/2017,5.2,6,The Embarcadero…,16
31916,4/24/2017,1.75,58,Market St at 10…,75
71975,4/20/2017,21.4,16,Steuart St at M…,355
86104,4/3/2017,11,3,Powell St BART …,26
72608,4/5/2017,6.03,3,Powell St BART …,30
33461,4/29/2017,33.5,3,Powell St BART …,42
94768,4/8/2017,8.82,16,Steuart St at M…,30
15352,4/3/2017,32.4,3,Powell St BART …,42
72133,4/14/2017,32.8,3,Powell St BART …,42
99849,4/30/2017,7.42,67,San Francisco C…,15
66168,4/14/2017,6.92,3,Powell St BART …,80
70311,4/15/2017,2.63,5,Powell St BART …,321
29498,4/15/2017,8.27,3,Powell St BART …,11
36567,4/17/2017,12,15,San Francisco F…,30
77848,4/3/2017,9.48,3,Powell St BART …,323
63728,4/18/2017,14.8,16,Steuart St at M…,104
89316,4/27/2017,15.4,21,Montgomery St B…,114
98078,4/5/2017,11.4,3,Powell St BART …,58
91248,4/13/2017,18,15,San Francisco F…,104
66642,4/2/2017,6.37,67,San Francisco C…,89
55878,4/14/2017,4.6,3,Powell St BART …,321
25199,4/18/2017,2.43,16,Steuart St at M…,23
60021,4/26/2017,11.4,21,Montgomery St B…,30
88059,4/6/2017,40.9,6,The Embarcadero…,15
77450,4/6/2017,6.62,58,Market St at 10…,350
23909,4/16/2017,17.8,81,Berry St at 4th…,27
27856,4/1/2017,13.3,16,Steuart St at M…,81
11997,4/3/2017,3.83,21,Montgomery St B…,37
70283,4/29/2017,4.18,5,Powell St BART …,43
60084,4/23/2017,8.6,6,The Embarcadero…,22
92842,4/23/2017,8.47,58,Market St at 10…,86
59807,4/19/2017,3.23,16,Steuart St at M…,23
35991,4/26/2017,5.63,6,The Embarcadero…,11
48289,4/12/2017,12.5,3,Powell St BART …,9
59697,4/18/2017,3.67,21,Montgomery St B…,15
22407,4/4/2017,11.4,6,The Embarcadero…,28
49414,4/21/2017,3.1,21,Montgomery St B…,16
48906,4/14/2017,7.82,3,Powell St BART …,15
38516,4/17/2017,371,15,San Francisco F…,22
76666,4/11/2017,14.9,15,San Francisco F…,81
26228,4/29/2017,16.6,21,Montgomery St B…,54
26323,4/14/2017,4.75,30,San Francisco C…,321
25517,4/8/2017,12.3,58,Market St at 10…,19
81635,4/10/2017,13.1,58,Market St at 10…,16
83456,4/14/2017,3.17,3,Powell St BART …,20
54276,4/25/2017,4.02,15,San Francisco F…,23
78748,4/19/2017,12.1,15,San Francisco F…,8
56141,4/21/2017,5.17,81,Berry St at 4th…,50
56319,4/24/2017,9.82,3,Powell St BART …,49
47704,4/10/2017,17,58,Market St at 10…,355
62046,4/19/2017,26.6,6,The Embarcadero…,37
44982,4/15/2017,26.7,6,The Embarcadero…,37
10445,4/17/2017,21.7,15,San Francisco F…,400
70960,4/17/2017,6.4,21,Montgomery St B…,343
16003,4/2/2017,9.98,81,Berry St at 4th…,3
36360,4/26/2017,8.55,15,San Francisco F…,10
35601,4/8/2017,8.55,3,Powell St BART …,15
22482,4/25/2017,14.8,81,Berry St at 4th…,17
79417,4/3/2017,14.4,16,Steuart St at M…,91
80382,4/10/2017,10.6,6,The Embarcadero…,22
70942,4/27/2017,16.9,81,Berry St at 4th…,15
80505,4/17/2017,13.4,21,Montgomery St B…,63
92353,4/18/2017,6.87,30,San Francisco C…,345
22642,4/19/2017,15.5,58,Market St at 10…,364
87086,4/22/2017,12.4,6,The Embarcadero…,16
19937,4/3/2017,7.78,3,Powell St BART …,58
89120,4/26/2017,19.8,21,Montgomery St B…,22
44079,4/24/2017,3.77,6,The Embarcadero…,8
44581,4/2/2017,6.17,58,Market St at 10…,86
67867,4/13/2017,8.47,5,Powell St BART …,20
76052,4/3/2017,8.97,5,Powell St BART …,20
81537,4/16/2017,8.55,6,The Embarcadero…,371
12949,4/30/2017,5.82,58,Market St at 10…,3
70638,4/21/2017,11.5,15,San Francisco F…,343
61899,4/9/2017,7.03,15,San Francisco F…,6
57242,4/16/2017,6.63,15,San Francisco F…,6
92725,4/10/2017,2.5,5,Powell St BART …,5
13114,4/26/2017,7.18,81,Berry St at 4th…,350
24957,4/17/2017,13.9,6,The Embarcadero…,16
19534,4/14/2017,13.6,6,The Embarcadero…,16
12916,4/9/2017,16.2,3,Powell St BART …,86
84118,4/3/2017,14.7,5,Powell St BART …,28
94234,4/4/2017,10,5,Powell St BART …,78
63489,4/1/2017,24.5,15,San Francisco F…,126
65527,4/17/2017,24.4,15,San Francisco F…,126
81842,4/6/2017,8.27,3,Powell St BART …,61
54913,4/29/2017,20.9,5,Powell St BART …,118
91551,4/10/2017,9.57,3,Powell St BART …,27
99766,4/7/2017,13.6,5,Powell St BART …,85
32708,4/23/2017,10,67,San Francisco C…,4
87603,4/26/2017,6,21,Montgomery St B…,36
65295,4/16/2017,17.9,5,Powell St BART …,22
87909,4/18/2017,19.2,3,Powell St BART …,123
66677,4/29/2017,8.9,6,The Embarcadero…,23
17064,4/30/2017,3.27,58,Market St at 10…,87
54933,4/21/2017,5.93,58,Market St at 10…,321
26477,4/4/2017,62,21,Montgomery St B…,3
77971,4/25/2017,60.9,21,Montgomery St B…,3
60811,4/23/2017,11.2,3,Powell St BART …,27
85762,4/23/2017,2.95,3,Powell St BART …,21
38734,4/12/2017,16.7,3,Powell St BART …,53
99354,4/23/2017,6.07,21,Montgomery St B…,24
62963,4/7/2017,3.95,21,Montgomery St B…,15
23490,4/21/2017,14.4,5,Powell St BART …,121
63598,4/25/2017,20.2,21,Montgomery St B…,104
67113,4/24/2017,8.02,5,Powell St BART …,75
12620,4/25/2017,9.58,3,Powell St BART …,50
